recall,precision,macrof1,microf1,acc
0.7775250869349231,0.8123667854275278,0.7422477831924734,0.7452319954454881,0.7452319954454882
0.7775250869349231,0.8123667854275278,0.7422477831924734,0.7452319954454881,0.7452319954454882
0.7775250869349231,0.8123667854275278,0.7422477831924734,0.7452319954454881,0.7452319954454882
0.7775250869349231,0.8123667854275278,0.7422477831924734,0.7452319954454881,0.7452319954454882
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7775250869349231,0.8123667854275278,0.7422477831924734,0.7452319954454881,0.7452319954454882
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7778584202682564,0.8128900900712753,0.7425197958143649,0.7455166524338173,0.7455166524338173
0.7781917536015897,0.8134141245298788,0.7427918000250722,0.7458013094221463,0.7458013094221463
0.7781917536015897,0.8134141245298788,0.7427918000250722,0.7458013094221463,0.7458013094221463
0.7844013909587679,0.816722972972973,0.7503685588970543,0.752917734130373,0.7529177341303729
0.8087431693989071,0.8303964757709251,0.7796347408416373,0.7808141189866211,0.7808141189866211
0.8087431693989071,0.8303964757709251,0.7796347408416373,0.7808141189866211,0.7808141189866211
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.8099850968703428,0.8311258278145696,0.7811110663143195,0.7822374039282665,0.7822374039282665
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.869846000993542,0.8705533596837944,0.8508382756472546,0.8508397381155708,0.8508397381155708
0.8735717834078489,0.8733200597312096,0.8551094050936732,0.8551095929405067,0.8551095929405067
0.8735717834078489,0.8733200597312096,0.8551094050936732,0.8551095929405067,0.8551095929405067
0.8735717834078489,0.8733200597312096,0.8551094050936732,0.8551095929405067,0.8551095929405067
0.8939393939393939,0.8892060197197716,0.8783785788825528,0.8784514659834899,0.8784514659834899
0.8939393939393939,0.8892060197197716,0.8783785788825528,0.8784514659834899,0.8784514659834899
0.8939393939393939,0.8892060197197716,0.8783785788825528,0.8784514659834899,0.8784514659834899
0.8939393939393939,0.8892060197197716,0.8783785788825528,0.8784514659834899,0.8784514659834899
0.8939393939393939,0.8892060197197716,0.8783785788825528,0.8784514659834899,0.8784514659834899
0.8939393939393939,0.8892060197197716,0.8783785788825528,0.8784514659834899,0.8784514659834899
0.8939393939393939,0.8892060197197716,0.8783785788825528,0.8784514659834899,0.8784514659834899
0.8939393939393939,0.8892060197197716,0.8783785788825528,0.8784514659834899,0.8784514659834899
